1	0.894773187808283
2	0.41635298424693
3	1.11807465463459
4	0.909100475033618
5	1.77349892453821
6	0.611584887101712
7	1.3091338809282
8	0.496314506227037
9	-0.225203076541616
10	-0.022980747861202
11	0.557744091991434
12	0.918049540711695
13	0.438714418816746
14	-0.993805004214806
15	-0.217869630048469
16	-1.03982149867727
17	-1.40157259860228
18	-1.73448231253693
19	-1.79180094768854
20	0.005978939387165
21	-0.380554005609554
22	-1.32463619725482
23	0.377479461274233
24	-0.630511624598904
25	-0.452122966268703
26	1.15692769564208
27	1.08468634218276
28	0.253130413430817
29	1.63085592309914
30	1.94408261827851
31	0.119357354120872
32	0.991730140328428
33	0.951176093012022
34	0.504099773383909
35	0.832678014152341
36	0.298691767330251
37	-0.422397139972974
38	-1.14116392429127
39	-1.6922644505447
40	-1.37110583988349
41	-0.38945125079408
42	-0.255763857661183
43	-1.34861634402654
44	-0.83382056747879
45	-0.661615832305643
46	-1.03138543858036
47	0.602629646567681
48	0.311604029484885
49	1.02990034091057
50	-0.30530830349487
51	0.011466489493822
52	0.327104876494764
53	1.17480056356876
54	1.41568608632444
55	1.01783555387754
56	-0.055587159744378
57	1.30235638635132
58	-0.005552172022245
59	1.09816352770264
60	-0.742738777462102
61	-0.535251467938263
62	-0.925630879904429
63	-1.59243736575851
64	-0.464040879561306
65	-0.41656025812826
66	-1.06849928977227
67	-0.348667810607543
68	-1.23909868509989
69	0.212156921260162
70	0.200631864272321
71	-0.272958039919159
72	0.509858203128963
73	0.775394343416767
74	-0.490286769658455
75	0.249079052220583
76	0.998579276605805
77	0.359295797146995
78	1.54322932851115
79	1.62232882163832
80	1.30902646817379
81	1.29023920289188
82	0.845269780165977
83	0.69599790724698
84	-0.311130084722414
85	0.191606723309713
86	-1.09555709232716
87	-1.0893399064513
88	-0.545898199855518
89	-1.19937850285152
90	-1.08415209640542
91	-1.8958526591569
92	0.01860622312762
93	0.220391735774479
94	0.255713419452677
95	0.124462766497315
96	0.310832949216076
97	0.985200973235317
98	0.237102613649236
99	0.403704509467779
100	0.02455125125763
